DOMINIO,AREA,UPM,FACTOR,NUM_HOGAR,ID,PPA02,PPA03,PPA04A,PPA04B,PPA04C,PPA05,PPA06,PPA07,PPA08,PPA09,PPA10A,PPA10B,PPA11,PPA12,P03A01,P03A05A,P03A06,P03C05,P03C06,P03D03,P03D04,P03D05,P03D06,P04A02,P04C02B_2D,P04C02B_1D,P04C04B_2D,P04C04B_1D,P04C06,P04C09B,P04C10,P04C14A,P04C15A,P04C25A,P04C27,P04C33,P04C36,P04C37,P05A17A,etnicidad,PET,PEA,OCUPADOS,DESOCUPADOS,SUBVISIBLES,INACTIVOS,FORMAL_INFORMAL
2,1,231,525,3458,1,1,38,24,10,1980,1,3, ,25,2,2, , ,1,1,3,1, , , , , , ,1,72,7,43,3,2, ,1800,2,2,4,1,2,2, ,2,2,1,1,1, , , ,1
3,2,232,1133,3463,3,2,30,23,6,1988,3,3, ,25,7,1,2,0,1,1,3,1, , , , , , ,1,52,5,47,4,2, ,700,2,2,4,1,1,2, ,2,2,1,1,1, , , ,1
3,2,232,1133,3464,4,1,36,5,4,1983,3,3, ,25,1,1,2, ,1,1,2,1, , , , , , ,1,93,9,41,3,6, , , , ,4,2, , , ,2,2,1,1,1, , , ,1
3,2,232,1133,3466,1,1,16,7,8,2002,1,3, ,25,1,2, , ,1,1,3,1,1,8,1,1,4,1,1,83,8,49,4,2, ,1800,2,2,4,3,2,2, ,2,2,1,1,1, , , ,2
3,2,232,1133,3476,5,1,70,15,6,1948,7,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,73,7,32,2,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,1
3,2,232,1133,3477,2,2,65,15,6,1953,2,3, ,25,2,2, ,4,1,1,2,1, , , , , , ,4,52,5,47,4,5, , , , ,4,11, , , ,2,2,1,1,1, , , ,1
2,1,233,793,3478,1,1,35,27,8,1983,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,93,9,41,3,2, ,2800,2,2,4,2,1,2, ,2,2,1,1,1, , , ,2
2,1,233,793,3479,2,1,24,28,10,1994,3,3, ,25,2,1,1, ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,2, ,1200,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
2,1,233,793,3485,1,1,45,1,11,1973,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,54,5,80,8,2, ,2600,1,1,1,1,4,2, ,2,2,1,1,1, , , ,2
2,1,233,793,3492,1,1,53,10,4,1966,1,3, ,25,2,1,5, ,1,1,2,1, , , , , , ,1,63,6,1,1,7, , , , ,4,7, , , ,2,2,1,1,1, , , ,1
3,2,234,1634,3493,3,2,18,18,2,2001,3,3, ,25,7,1,2,0,1,1,2,1,2, ,2,2, , ,1,91,9,97,10,4, ,600,2,2,4,10,1,2, ,2,2,1,1,1, , , ,1
3,2,234,1634,3496,1,1,57,8,12,1961,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,92,9,1,1,2, ,1200,2,2,4,7,1,2, ,1,2,1,1,1, , , ,1
3,2,234,1634,3499,3,1,23,8,3,1996,3,3, ,25,2,1,2, ,1,1,3,1,1,8,2,1,4,1,1,83,8,49,4,6, , , , ,4,3, , , ,2,2,1,1,1, , , ,1
3,2,234,1634,3502,7,1,20,19,12,1998,3,3, ,25,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,960,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
3,2,234,1634,3502,10,1,19,4,11,1999,5,3, ,25,7,2, , ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,960,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
3,2,234,1634,3503,3,1,17,12,8,2001,3,3, ,25,7,1,2, ,1,1,2,1,1,98,2,2, , ,1,92,9,97,10,4, ,1300,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
3,2,234,1634,3504,1,1,47,27,1,1972,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,92,9,1,1,3, ,1200,2,2,4,1,1,2, ,2,2,1,1,1, , , ,1
3,2,234,1634,3504,3,2,18,4,2,2001,3,3, ,25,7,1,2,0,1,1,2,1,1,1,2,2, , ,1,51,5,97,10,4, ,800,2,2,4,10,1,2, ,2,2,1,1,1, , , ,1
2,1,235,892,3512,4,1,34,6,8,1984,4,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,71,7,25,2,5, , , , ,4,11, , , ,2,2,1,1,1, , , ,1
2,1,235,892,3515,1,1,49,20,6,1969,1,3, ,25,1,2, , ,1,1,2,1, , , , , , ,1,83,8,49,4,2, ,6000,2,2,4,3,1,2, ,2,2,1,1,1, , , ,1
2,1,236,794,3528,1,1,53,11,11,1965,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,52,5,47,4,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,1
2,1,236,794,3530,3,1,25,6,4,1994,3,3, ,25,7,1,1, ,1,1,2,1,1,8,2,2, , ,1,51,6,96,10,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,1
2,1,236,794,3530,5,1,42,15,6,1976,4,3, ,25,1,2, , ,1,1,2,1, , , , , , ,1,83,8,49,4,5, , , , ,4,3, , , ,2,2,1,1,1, , , ,1
2,1,236,794,3531,2,1,41,8,9,1977,3,3, ,25,2,2, , ,1,1,3,1, , , , , , ,1,63,6,1,1,9, , , , ,4,7,1,2, ,2,2,1,1,1, , , ,1
2,1,236,794,3532,2,1,19,1,9,1999,3,3, ,25,7,1,1, ,1,1,2,1,1,8,2,1,4,1,1,61,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,2,1,1,1, ,1, ,1
2,1,236,794,3532,3,1,15,5,5,2004,3,3, ,25,7,1,1, ,1,1,2,1,1,1,2,1,4,1,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,2,1,1,1, ,1, ,1
2,1,236,794,3533,3,2,20,19,11,1998,3,3, ,25,7,1,2,0,1,1,2,1,2, ,2,1,4,1,1,52,5,47,4,9, , , , ,4,1,1,2, ,2,2,1,1,1, , , ,1
2,1,236,794,3533,4,2,18,19,11,2000,3,3, ,25,7,1,2,0,1,1,2,1,2, ,2,1,4,1,1,52,5,47,4,9, , , , ,4,1,1,2, ,2,2,1,1,1, , , ,1
2,1,236,794,3533,5,2,15,11,10,2003,3,3, ,25,7,1,2,0,1,1,2,1,2, ,2,1,4,1,1,52,5,47,4,9, , , , ,4,1,1,2, ,2,2,1,1,1, , , ,1
3,2,237,675,3534,1,1,54,5,8,1964,1,3, ,25,2,2, , ,1,1,3,1, , , , , , ,1,63,6,1,1,7, , , , ,4,7, , , ,2,2,1,1,1, , , ,1
3,2,237,675,3540,1,1,62,15,8,1956,1,3, ,25,1,2, , ,1,1,2,1, , , , , , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
3,2,237,675,3546,2,2,40,2,3,1979,2,3, ,25,2,2, ,3,1,1,2,1, , , , , , ,4,52,5,47,4,5, , , , ,4,11, , , ,2,2,1,1,1, , , ,1
3,2,237,675,3548,2,2,45,18,7,1973,2,3, ,25,2,2, ,3,1,1,2,1, , , , , , ,1,52,5,10,2,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,1
3,2,238,924,3550,4,1,18,2,1,2001,3,3, ,25,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,3, ,800,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
3,2,238,924,3551,3,1,24,6,8,1994,3,5,6,25,1,2, , ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1080,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,238,924,3553,1,1,26,15,1,1993,1,5,6,6,2,2, , ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,3, ,900,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,238,924,3554,1,1,38,28,8,1980,1,3, ,25,4,2, , ,1,1,2,1, , , , , , ,1,63,6,1,1,3, ,960,2,2,4,7,1,2, ,2,2,1,1,1, , , ,1
2,1,239,1137,3570,3,1,38,31,3,1981,3,3, ,25,3,1,2, ,1,1,2,1, , , , , , ,1,62,6,2,1,7, , , , ,4,7, , , ,2,2,1,1,1, , , ,1
2,1,239,1137,3572,3,2,18,15,3,2001,3,5,12,25,7,1,2,0,1,1,2,1,1,5,2,2, , ,1,52,5,47,4,2, ,1200,2,2,4,1,1,2, ,2,1,1,1,1, , , ,1
2,1,239,1137,3573,3,1,20,15,6,1998,3,5,9,25,7,1,2, ,1,1,2,1,1,98,2,2, , ,1,63,6,1,1,3, ,1170,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,239,1137,3575,1,2,31,12,4,1988,1,5,12,12,1,2, ,2,1,1,2,1, , , , , , ,1,91,9,97,10,4, ,600,2,2,4,10,1,2, ,2,1,1,1,1, , , ,1
3,2,240,1053,3577,3,1,15,6,11,2003,3,5,12,12,7,1,2, ,1,1,2,1,1,98,2,2, , ,1,92,9,1,1,3, ,624,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,240,1053,3582,3,1,38,8,6,1980,3,5,12,12,7,1,2, ,1,1,2,1, , , , , , ,1,93,9,41,3,2, ,3000,2,2,4,2,2,2, ,2,1,1,1,1, , , ,1
3,2,240,1053,3582,4,1,34,8,11,1984,3,5,12,12,7,1,2, ,1,1,2,1, , , , , , ,1,63,6,1,1,3, ,1300,2,2,4,7,1,2, ,2,1,1,1,1, ,1, ,1
3,2,240,1053,3583,8,1,17,11,5,2001,4,5,12,12,1,2, , ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1000,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,240,1053,3586,4,1,16,10,6,2002,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,2, ,700,2,2,4,7,1,2, ,2,1,1,1,1, , , ,2
3,2,240,1053,3588,1,1,31,25,6,1987,1,5,12,12,1,2, , ,1,1,2,1, , , , , , ,1,52,5,47,4,2, ,1200,2,2,4,1,2,2, ,2,1,1,1,1, , , ,1
3,2,240,1053,3589,1,1,37,12,6,1981,1,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,61,6,2,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
3,2,240,1053,3589,4,1,17,29,12,2001,3,5,12,12,7,1,2, ,1,1,2,1,1,5,2,1,4,1,1,92,9,1,1,3, ,1040,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,241,1203,3591,1,1,39,29,7,1979,1,5,12,12,1,2, , ,1,1,2,1, , , , , , ,1,75,7,31,2,5, , , , ,4,1, , , ,2,1,1,1,1, , , ,1
3,2,241,1203,3594,1,1,45,15,4,1974,1,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,61,6,1,1,3, ,960,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,241,1203,3594,2,2,43,17,5,1976,2,5,12,12,2,2, ,5,1,1,2,1, , , , , , ,4,73,7,14,2,2, ,560,2,2,4,12,98,2, ,2,1,1,1,1, , , ,2
3,2,241,1203,3594,3,2,19,19,5,1999,3,5,12,12,7,1,2,0,1,1,3,1,2, ,2,2, , ,1,73,7,14,2,2, ,560,2,2,4,12,98,2, ,2,1,1,1,1, , , ,2
3,2,241,1203,3596,2,2,27,18,2,1992,3,5,12,12,7,1,1,0,1,1,2,1,2, ,2,2, , ,1,73,7,14,2,2, ,400,2,2,4,12,1,2, ,2,1,1,1,1, , , ,1
3,2,241,1203,3597,1,1,39,24,3,1980,1,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,61,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
3,2,241,1203,3601,6,2,32,15,6,1986,4,5,12,12,2,2, ,2,1,1,2,1, , , , , , ,1,73,7,14,2,5, , , , ,4,11, , , ,2,1,1,1,1, , , ,1
2,1,242,920,3602,3,1,22,17,9,1996,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,93,9,41,3,3, ,1000,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,242,920,3602,4,1,18,20,9,2000,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,93,9,41,3,3, ,1000,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,242,920,3605,3,2,20,15,8,1998,3,5,12,12,4,1,2,1,1,1,2,1,1,2,2,2, , ,4,63,6,97,10,4, ,800,2,1,4,10,1,2, ,2,1,1,1,1, , , ,1
2,1,242,920,3606,3,1,30,26,8,1988,3,5,12,12,7,1,2, ,1,1,2,1, , , , , , ,1,61,6,1,1,2, ,2160,1,1,4,7,1,1,1,2,1,1,1,1, , , ,2
2,1,242,920,3606,5,1,18,7,11,2000,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,61,6,1,1,2, ,2160,1,1,4,7,1,1,1,2,1,1,1,1, , , ,2
2,1,242,920,3606,6,1,15,16,2,2004,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,61,6,1,1,2, ,2160,1,1,4,7,1,1,1,2,1,1,1,1, , , ,2
2,1,242,920,3608,1,1,48,22,9,1970,1,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,92,9,1,1,2, ,2000,2,2,4,4,2,2, ,2,1,1,1,1, , , ,2
2,1,242,920,3608,3,1,25,14,9,1993,3,5,12,12,2,1,2, ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
2,1,242,920,3610,2,2,30,5,3,1989,3,5,12,12,4,1,2,1,1,1,2,1, , , , , , ,1,61,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,243,692,3614,3,1,30,18,3,1989,3,5,9,9,7,1,2, ,1,1,2,1, , , , , , ,1,63,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,243,692,3615,1,1,65,24,3,1954,1,5,9,9,2,2, , ,1,1,2,1, , , , , , ,1,96,9,2,1,7, , , , ,4,8, , , ,2,1,1,1,1, , , ,1
3,2,243,692,3621,4,1,23,30,9,1995,3,5,9,9,7,1,2, ,1,1,2,1,1,98,2,1,4,1,1,71,7,41,3,3, ,1300,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
3,2,243,692,3624,2,2,16,25,10,2002,3,5,9,9,7,1,1,0,1,1,2,1,2, ,1,1,1,3,1,91,9,97,10,4, ,250,2,2,4,10,98,2, ,2,1,1,1,1, ,1, ,1
3,2,243,692,3629,1,1,54,10,9,1964,1,5,9,9,6,2, , ,1,1,2,1, , , , , , ,1,61,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
3,2,244,1903,3633,2,1,19,25,5,1999,5,5,16,16,7,2, , ,1,1,2,1,1,5,2,1,4,1,1,63,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,244,1903,3633,3,1,15,1,3,2004,5,5,16,16,7,2, , ,1,1,2,1,1,7,2,1,4,1,1,93,9,41,3,2, ,1200,2,2,4,8,1,2, ,2,1,1,1,1, , , ,1
3,2,244,1903,3635,2,1,28,5,3,1991,3,5,16,16,1,1,1, ,1,1,2,1,2, ,2,2, , ,1,75,7,10,2,2, ,1200,2,2,4,1,1,2, ,2,1,1,1,1, , , ,1
3,2,244,1903,3638,5,1,20,1,4,1998,3,5,16,16,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,244,1903,3639,1,2,37,17,7,1981,1,5,16,16,4,2, ,1,1,1,2,1, , , , , , ,1,91,9,97,10,5, , , , ,4,8, , , ,2,1,1,1,1, , , ,1
3,2,244,1903,3640,3,1,14,11,6,2004,3,5,16,16,7,1,2, ,1,1,2,1,1,8,2,1,4,1,1,93,9,41,3,3, ,1200,2,2,4,3,1,2, ,2,1,1,1,1, , , ,1
3,2,244,1903,3640,4,1,13,19,7,2005,3,5,16,16,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,61,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3641,3,1,19,12,6,1999,3,5,12,12,7,2, , ,1,1,2,1,1,98,2,2, , ,1,61,6,1,1,3, ,840,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3643,1,1,33,2,12,1985,1,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,71,7,41,3,2, ,2400,2,2,4,2,1,2, ,2,1,1,1,1, , , ,2
2,1,245,1080,3645,1,1,30,17,11,1988,1,5,12,12,1,2, , ,1,1,2,1, , , , , , ,1,93,9,41,3,3, ,1200,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3645,2,2,26,13,6,1993,2,5,12,12,1,2, ,3,1,1,2,1,2, ,2,2, , ,1,52,5,47,4,5, , , , ,4,12, , , ,2,1,1,1,1, , , ,1
2,1,245,1080,3646,5,1,23,9,8,1995,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3646,6,1,19,22,5,1999,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,75,7,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3646,7,1,15,11,9,2003,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,75,7,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3647,3,1,22,8,7,1996,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3648,5,1,20,25,6,1998,3,5,12,12,1,1,2, ,1,1,2,1,1,8,2,1,4,1,1,83,8,23,2,2, ,1000,2,2,4,1,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3648,8,1,18,18,9,2000,12,5,12,12,1,2, , ,1,1,2,1,1,98,2,1,4,1,1,71,7,23,2,2, ,1000,2,2,4,1,1,2, ,2,1,1,1,1, , , ,1
2,1,245,1080,3652,1,1,40,25,6,1978,1,3, ,25,1,2, , ,1,1,2,1, , , , , , ,1,83,8,49,4,2, ,4200,2,2,4,3,2,2, ,2,2,1,1,1, , , ,2
2,1,246,673,3654,1,1,39,10,9,1979,1,5,12,12,2,1,11, ,1,1,2,1, , , , , , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3654,3,1,16,26,5,2002,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3654,4,1,15,19,3,2004,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3654,5,1,13,27,2,2006,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3655,1,1,49,2,11,1969,1,5,12,12,1,1,9, ,1,1,2,1, , , , , , ,1,63,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
2,1,246,673,3656,3,1,14,9,6,2004,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,1,4,1,1,96,9,1,1,3, ,840,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3657,3,2,27,13,4,1991,3,5,12,12,4,1,2,1,1,1,2,1,1,2,2,1,4,1,1,63,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3659,5,1,14,2,2,2005,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,75,7,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3660,5,1,20,11,3,1999,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3662,3,1,19,3,6,2000,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,63,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3663,3,1,20,17,10,1998,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,93,9,41,3,3, ,1200,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3663,4,1,17,23,9,2001,3,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,93,9,41,3,3, ,1200,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3664,3,1,16,13,12,2002,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,93,9,94,10,3, ,1200,2,2,4,2,1,2, ,2,1,1,1,1, , , ,1
2,1,246,673,3665,4,1,35,7,9,1983,4,5,12,12,2,2, , ,1,1,2,1, , , , , , ,1,83,8,49,4,2, ,2600,1,1,1,3,2,2, ,2,1,1,1,1, , , ,2
3,2,247,751,3667,2,2,14,12,12,2004,3,5,12,12,7,1,1,0,1,1,2,1,1,2,2,1,4,1,1,53,5,97,10,4, ,800,2,2,4,9,2,2, ,2,1,1,1,1, , , ,1
3,2,247,751,3668,4,1,17,7,9,2001,5,5,12,25,7,2, , ,1,1,2,1,2, ,2,1,4,1,1,93,9,41,3,3, ,1300,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,247,751,3668,5,1,15,29,1,2003,5,5,12,25,7,2, , ,1,1,2,1,2, ,2,1,4,1,1,92,9,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,247,751,3673,2,1,17,17,7,2001,3,5,12,12,7,1,1, ,1,1,2,1,2, ,2,1,4,1,1,63,6,1,1,2, ,850,2,2,4,7,1,2, ,2,1,1,1,1, , , ,2
3,2,247,751,3673,4,1,25,29,3,1994,3,5,12,12,2,1,1, ,1,1,3,1,2, ,1,1,4,1,1,63,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
3,2,247,751,3675,5,2,17,7,7,2001,3,3, ,25,1,1,2,1,1,1,3,1,1,2,1,1,4,1,1,52,5,47,4,5, , , , ,4,8, , , ,2,2,1,1,1, , , ,1
3,2,247,751,3679,3,2,24,30,9,1994,3,3, ,25,4,1,2,1,1,1,2,1,2, ,2,2, , ,1,91,9,97,10,4, ,1500,2,2,4,10,2,2, ,2,2,1,1,1, ,1, ,1
2,1,248,1122,3681,1,2,48,25,1,1971,1,3, ,25,6,2, ,4,1,1,2,1, , , , , , ,4,52,5,47,4,5, , , , ,1,5, , , ,2,2,1,1,1, , , ,1
2,1,248,1122,3687,3,1,15,15,5,2004,3,5,12,25,7,1,2, ,1,1,2,1,1,8,1,1,4,1,1,83,8,49,4,2, ,1500,2,2,4,3,1,2, ,2,1,1,1,1, , , ,1
2,1,248,1122,3689,1,1,65,1,11,1953,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,63,6,1,1,8, , , , ,4,11, , , ,1,2,1,1,1, , , ,1
2,1,248,1122,3690,1,1,40,20,2,1979,1,3, ,25,2,2, , ,1,1,2,1, , , , , , ,1,72,7,45,4,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,1
2,1,248,1122,3692,4,2,15,31,3,2004,5,3, ,25,1,1,3,0,1,1,2,1,1,6,2,1,4,1,1,63,6,97,10,4, ,600,2,2,4,10,1,2, ,2,2,1,1,1, , , ,1
2,1,249,923,3694,3,1,14,7,7,2004,5,5,12,12,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,249,923,3695,5,1,20,19,9,1998,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,61,6,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,249,923,3695,6,1,18,2,6,2001,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,249,923,3699,4,1,25,16,9,1993,3,5,12,12,1,1,1, ,1,1,2,1,2, ,2,2, , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,249,923,3700,3,1,20,17,2,1999,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,1,4,1,1,52,5,47,4,2, ,1100,2,2,4,3,1,2, ,2,1,1,1,1, , , ,1
2,1,249,923,3701,3,2,15,9,11,2003,3,5,12,12,7,1,1,0,1,1,2,1,1,2,2,1,4,1,1,61,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
2,1,250,1786,3709,1,1,74,15,6,1945,1,5,6,6,1,2, , ,1,1,3,1, , , , , , ,1,61,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, , , ,1
2,1,250,1786,3710,1,1,47,10,6,1971,1,5,6,6,1,2, , ,1,1,2,1, , , , , , ,1,61,6,1,1,7, , , , ,4,7, , , ,2,1,1,1,1, ,1, ,1
2,1,250,1786,3716,2,1,14,15,6,2004,3,5,6,6,7,1,1, ,1,1,2,1,2, ,2,2, , ,1,52,5,47,4,2, ,300,2,2,4,4,1,2, ,2,1,1,1,1, , , ,1
3,2,251,907,3724,1,1,39,1,5,1980,1,5,16,16,1,2, , ,1,1,2,1, , , , , , ,1,83,8,46,4,5, , , , ,4,1, , , ,2,1,1,1,1, , , ,1
3,2,251,907,3724,2,2,42,2,2,1977,2,5,16,16,1,2, ,7,1,1,2,1, , , , , , ,1,52,5,46,4,9, , , , ,4,1,1,2, ,2,1,1,1,1, , , ,1
3,2,251,907,3729,3,1,17,5,5,2001,3,5,16,16,7,1,2, ,1,1,2,1,2, ,2,2, , ,1,63,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,251,907,3733,5,1,14,10,4,2005,3,5,16,16,7,1,2, ,1,1,2,1,1,8,2,2, , ,1,92,9,1,1,3, ,720,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,252,1785,3735,3,2,27,29,12,1991,3,5,12,12,7,1,2,0,1,1,2,1,1,5,2,1,4,1,1,73,7,13,2,6, , , , ,4,11, , , ,2,1,1,1,1, , , ,1
3,2,252,1785,3735,4,2,21,12,1,1998,3,5,12,12,7,1,2,0,1,1,2,1,1,5,2,2, , ,1,92,9,1,1,3, ,1560,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,252,1785,3735,5,1,18,1,3,2001,3,5,12,12,7,1,2, ,1,1,2,1,1,5,2,1,4,1,1,61,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, , , ,1
3,2,252,1785,3735,6,1,15,8,10,2003,3,5,12,12,7,1,2, ,1,1,2,1,1,8,2,1,4,1,1,61,6,1,1,9, , , , ,4,7,1,2, ,2,1,1,1,1, ,1, ,1
3,2,252,1785,3738,1,1,38,10,1,1981,1,5,12,12,1,2, , ,1,1,2,1, , , , , , ,1,92,9,1,1,3, ,1200,2,2,4,7,1,2, ,2,1,1,1,1, , , ,1
